numero_sequencial;descricao_cargo;nome_urna;descricao_cor_raca;descricao_estado_civil;descricao_genero;descricao_grau_instrucao;sigla_uf_nascimento;nome_partido;sigla_partido;patrimonio;total_votos_brasil
190000622741;DEPUTADO FEDERAL;CLAUDIA MARTA DA SAUDE;PRETA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;596291,6;597
190000614718;DEPUTADO FEDERAL;MAURICIO PRICE;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;1934821,15;12385
190000622780;DEPUTADO FEDERAL;ANTONIO SOARES E SOARES;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;0;0
190000607935;DEPUTADO FEDERAL;THATIANA CARVALHO;PARDA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;136
190000608747;DEPUTADO ESTADUAL;SIDERLEI DIBRUCO;PRETA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB;0;889
190000618425;DEPUTADO ESTADUAL;LOREN RAINHA DO BUA;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;PB;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;2224
190000614756;DEPUTADO ESTADUAL;GUSTAVO SCHMIDT;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;105005,83;34869
190000614665;DEPUTADO FEDERAL;SONINHA MIRANDA;PRETA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;0;614
190000618417;DEPUTADO ESTADUAL;RUSSO DO QUEIJO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;MG;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;452
190000606062;DEPUTADO FEDERAL;DR. MARCELO REIS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;1250441,31;1462
190000616229;DEPUTADO FEDERAL;EDSON BAIGA;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;BA;AVANTE;AVANTE;78000;2215
190000601350;DEPUTADO ESTADUAL;ANDRE TERTO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PROGRESSISTAS;PP;5000;676
190000607457;DEPUTADO FEDERAL;MARIA JOSE;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;760000;519
190000606178;DEPUTADO ESTADUAL;ROSELI FERREIRA;PRETA;CASADO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;480
190000625277;DEPUTADO ESTADUAL;WALTINHO VIEIRA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;DEMOCRACIA CRISTA;DC;0;2225
190000614834;DEPUTADO ESTADUAL;PR JORGE  GUIMARAES;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;220
190000612997;DEPUTADO ESTADUAL;ALAN MARQUES;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;AVANTE;AVANTE;550000;2399
190000629290;DEPUTADO FEDERAL;VITOR ROCHA;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;321
190000629482;DEPUTADO ESTADUAL;VITOR DEL REY;PRETA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;238
190000607465;DEPUTADO FEDERAL;ANDRE LAZARONI;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;2627,77;28783
190000603754;DEPUTADO ESTADUAL;PEDRO BRAZAO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA REPUBLICA;PR;1921711,68;26846
190000624696;DEPUTADO ESTADUAL;JULIO CELLVISION;PARDA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;1513
190000607967;DEPUTADO ESTADUAL;THAMYRES MARTINELLI;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;0
190000615667;SENADOR;FERNANDO FAGUNDES RIBEIRO;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA CAUSA OPERARIA;PCO;515000;0
190000619312;DEPUTADO ESTADUAL;MARIA GALDINO;PARDA;VIUVO(A);FEMININO;SUPERIOR COMPLETO;MG;PARTIDO SOCIAL CRISTAO;PSC;0;91
190000622904;DEPUTADO ESTADUAL;SIDNEY (DINHO);BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PATRIOTA;PATRI;556564,1;12726
190000601323;DEPUTADO ESTADUAL;PAULA LIMA;BRANCA;DIVORCIADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PROGRESSISTAS;PP;245000;274
190000610767;DEPUTADO ESTADUAL;HELENA GUIMARAES;BRANCA;SEPARADO(A) JUDICIALMENTE;FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;228
190000622764;DEPUTADO FEDERAL;NANCY LINO;PRETA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;30,27;360
190000618403;DEPUTADO ESTADUAL;JULINHO DO AEROPORTO;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;252300;10623
190000601127;DEPUTADO FEDERAL;ALEXANDRE CARDOSO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;2668125,93;7316
190000622179;DEPUTADO ESTADUAL;RENATO MUNIZ;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;617
190000607871;DEPUTADO FEDERAL;CAPITAO DURVAL FERREIRA;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;45000;1388
190000624772;DEPUTADO ESTADUAL;JOBSON MELO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;44300,52;1135
190000608699;DEPUTADO ESTADUAL;KATIA LOPES;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO POPULAR SOCIALISTA;PPS;400000;1208
190000603332;DEPUTADO ESTADUAL;IVANILDO FAVELA;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;0;383
190000608725;DEPUTADO ESTADUAL;PAULO GONTIJO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO POPULAR SOCIALISTA;PPS;49995,5;5667
190000602278;DEPUTADO ESTADUAL;MARCELO LESNISKI CAMPOS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO NOVO;NOVO;546160,66;2782
190000607460;DEPUTADO FEDERAL;INSTRUTOR BOSOROY;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;0;397
190000614919;DEPUTADO FEDERAL;DELCIO FERNANDO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;230000;344
190000614960;DEPUTADO FEDERAL;MARCELO DOS MOVEIS;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;154000;1236
190000614806;DEPUTADO ESTADUAL;PROF. CLEIDE VILELA;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;1168
190000628062;DEPUTADO ESTADUAL;RITA VIEIRA;PARDA;CASADO(A);FEMININO;ENSINO MEDIO INCOMPLETO;RJ;PATRIOTA;PATRI;0;24
190000609013;DEPUTADO ESTADUAL;MARCELO FRITZ;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;DEMOCRATAS;DEM;326000;3382
190000603280;DEPUTADO ESTADUAL;VANESSA MARTINS;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;0;241
190000601107;DEPUTADO ESTADUAL;JORGE FELIPPE NETO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;374587,83;43099
190000625195;DEPUTADO FEDERAL;LUIZ ANTONIO;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRACIA CRISTA;DC;1221097;50284
190000619290;DEPUTADO ESTADUAL;CARLOS JESUS;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;514
190000614892;DEPUTADO ESTADUAL;PR ROBSON;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MULHER BRASILEIRA;PMB;0;0
190000625194;DEPUTADO FEDERAL;PROF LUCIA FROTA;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;DEMOCRACIA CRISTA;DC;0;2611
190000614677;DEPUTADO FEDERAL;AQUINO DO PAPA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL LIBERAL;PSL;28000;0
190000624798;DEPUTADO ESTADUAL;RENATO COZZOLINO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;33597
190000628075;DEPUTADO ESTADUAL;DINA ANACLETO;BRANCA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;309
190000625283;DEPUTADO ESTADUAL;SERGIO MAGALHAES;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO VERDE;PV;93000;380
190000603392;DEPUTADO FEDERAL;JANETE VIEIRA;PARDA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;SOLIDARIEDADE;SOLIDARIEDADE;0;577
190000615542;DEPUTADO FEDERAL;EMMANUEL VIEGAS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;0;1140
190000608980;DEPUTADO ESTADUAL;FABIANO JACOB;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;SP;DEMOCRATAS;DEM;60000;709
190000611454;DEPUTADO ESTADUAL;JORGE LUIZ AZEVEDO;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;199000;665
190000615674;DEPUTADO ESTADUAL;DANIEL RIBEIRO;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA CAUSA OPERARIA;PCO;0;0
190000624697;DEPUTADO ESTADUAL;MARCONE DA KOMBI;PARDA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;MA;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;405
190000609020;DEPUTADO ESTADUAL;MILTON RANGEL;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;11638475,43;21139
190000602259;DEPUTADO ESTADUAL;PROF CAPITAO;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO NOVO;NOVO;126047,84;4139
190000621131;DEPUTADO ESTADUAL;JOSIAS INST. DE REFRIGERACAO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;103500;171
190000626213;DEPUTADO ESTADUAL;MIRANDA;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;2301
190000618154;DEPUTADO ESTADUAL;ROGERIA COSTA;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;59072;260
190000619287;DEPUTADO ESTADUAL;KARLA DE LUCAS;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;MG;PARTIDO SOCIAL CRISTAO;PSC;76154,99;6215
190000619315;DEPUTADO ESTADUAL;PROFESSORA JUSSARA;PARDA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;98812;813
190000616069;DEPUTADO ESTADUAL;RENATINHA SILVA;BRANCA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;0;13
190000625281;DEPUTADO ESTADUAL;PROF. ANA CLAUDIA;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO VERDE;PV;0;166
190000626247;DEPUTADO FEDERAL;DIVA GOMES;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;1493
190000613022;DEPUTADO ESTADUAL;MARCELO RODRIGUES;PARDA;DIVORCIADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;AVANTE;AVANTE;0;304
190000602118;DEPUTADO FEDERAL;ROBERTINHO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;0;1075
190000619356;DEPUTADO ESTADUAL;DR SEIXAS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;151
190000625127;DEPUTADO ESTADUAL;VALDECI MARTINS;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;CE;PARTIDO VERDE;PV;963803,93;390
190000619346;DEPUTADO ESTADUAL;DJALMINHA;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;22000;780
190000618382;DEPUTADO ESTADUAL;EDSON FLAVIO COELHO;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;66962,8;1582
190000623258;DEPUTADO FEDERAL;HUMBERTO ADAMI;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;REDE SUSTENTABILIDADE;REDE;717748,64;0
190000630040;DEPUTADO ESTADUAL;ROGERIO DA BIKE;PARDA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;237
190000622751;DEPUTADO FEDERAL;GILBERTO PECUNHA;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;150050;1492
190000618401;DEPUTADO ESTADUAL;MARIO DA HEMODIALISE;PRETA;DIVORCIADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BA;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;144000;81
190000616096;DEPUTADO ESTADUAL;RAULA DECCACHE;PARDA;VIUVO(A);FEMININO;ENSINO MEDIO INCOMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;0;189
190000616119;DEPUTADO ESTADUAL;JORGINHO GUERRERO;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA MOBILIZACAO NACIONAL;PMN;0;112
190000621091;DEPUTADO ESTADUAL;PROFESSOR ANDERSON;PRETA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PODEMOS;PODE;349993,29;2215
190000618427;DEPUTADO ESTADUAL;MAURO CESAR;PRETA;VIUVO(A);MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;192
190000610736;DEPUTADO ESTADUAL;LUIZ ALBERTO;PRETA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;ES;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;858
190000613609;DEPUTADO FEDERAL;JANDIRA FEGHALI;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;PR;PARTIDO COMUNISTA DO BRASIL;PC DO B;424092,11;71646
190000622945;DEPUTADO ESTADUAL;PATRICIA CANDIDO;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIALISTA BRASILEIRO;PSB;0;66
190000613062;DEPUTADO ESTADUAL;MARCIA PM;BRANCA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;AVANTE;AVANTE;0;206
190000602114;DEPUTADO FEDERAL;PAULO EDUARDO GOMES;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;307109,35;6583
190000606177;DEPUTADO ESTADUAL;ROSANGELA TERTULIANO;PARDA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;215
190000607426;DEPUTADO FEDERAL;ROBERTO SALES;PARDA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;488094,58;14293
190000613031;DEPUTADO ESTADUAL;UILIAM GONCALVES;PARDA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;AVANTE;AVANTE;0;745
190000603731;DEPUTADO ESTADUAL;CLAUDIO O REPORTER;BRANCA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;BA;PARTIDO DA REPUBLICA;PR;0;406
190000603342;DEPUTADO ESTADUAL;MARCELO CIROLA;BRANCA;SEPARADO(A) JUDICIALMENTE;MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO TRABALHISTA BRASILEIRO;PTB;208000;2078
190000603748;DEPUTADO ESTADUAL;CESAR DAFLON;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO DA REPUBLICA;PR;8911,55;2582
190000618103;DEPUTADO ESTADUAL;NEIR FILHO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;194
190000609018;DEPUTADO ESTADUAL;MAURO BLANCO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;116655;1443
190000611430;DEPUTADO ESTADUAL;WESCLEY BARCELLOS;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;16200;0
190000609036;DEPUTADO ESTADUAL;ISAURA DO SERTAO;PARDA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;DEMOCRATAS;DEM;80000;858
190000607872;DEPUTADO FEDERAL;FELIPE BORNIER;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;4672713,56;18775
190000602141;DEPUTADO ESTADUAL;ELIOMAR COELHO;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;PB;PARTIDO SOCIALISMO E LIBERDADE;PSOL;196501,74;34836
190000626263;DEPUTADO FEDERAL;RICARDO NASCIMENTO;BRANCA;DIVORCIADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;49000;1040
190000624771;DEPUTADO ESTADUAL;JAQUELINE BRAZIL;BRANCA;DIVORCIADO(A);FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;0;214
190000601097;DEPUTADO ESTADUAL;EDUARDO CABRAL;PRETA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO SOCIAL DEMOCRATICO;PSD;0;13070
190000611202;DEPUTADO ESTADUAL;ROBERTO PONCIANO;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DOS TRABALHADORES;PT;618;681
190000603439;DEPUTADO FEDERAL;MARCELO ITAGIBA;BRANCA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO POPULAR SOCIALISTA;PPS;388221,74;5074
190000624742;DEPUTADO ESTADUAL;CRIS BOMBANDO;PARDA;SOLTEIRO(A);FEMININO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;130000;0
190000607827;DEPUTADO FEDERAL;ERONDINA;PARDA;VIUVO(A);FEMININO;ENSINO MEDIO COMPLETO;MG;PARTIDO SOCIAL CRISTAO;PSC;450000;184
190000610743;DEPUTADO ESTADUAL;FABIO LUIZ;BRANCA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PARTIDO COMUNISTA DO BRASIL;PC DO B;0;0
190000606111;DEPUTADO ESTADUAL;CAROL BARBOSA;PRETA;SOLTEIRO(A);FEMININO;LE E ESCREVE;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;0
190000615668;1o SUPLENTE SENADOR;JOSE MARCIO TAVARES;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA CAUSA OPERARIA;PCO;0;0
190000626304;DEPUTADO ESTADUAL;MARISA ROCHA;BRANCA;CASADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;0;543
190000622770;DEPUTADO FEDERAL;RONALDO FERREIRA;PARDA;SOLTEIRO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO PATRIA LIVRE;PPL;0;111
190000607470;DEPUTADO FEDERAL;SOU GABY;BRANCA;SOLTEIRO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;MOVIMENTO DEMOCRATICO BRASILEIRO;MDB;0;841
190000626412;DEPUTADO ESTADUAL;SHEIK;PARDA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;53
190000618091;DEPUTADO ESTADUAL;ADRIANO MACIAS;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO TRABALHISTA CRISTAO;PTC;0;2953
190000629938;DEPUTADO FEDERAL;JOSE CARLOS DA SILVA;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;0
190000629402;DEPUTADO ESTADUAL;TANGO;PARDA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;117
190000606055;DEPUTADO FEDERAL;JULIANA CARVALHO;BRANCA;CASADO(A);FEMININO;ENSINO MEDIO COMPLETO;RJ;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;0;156
190000611509;DEPUTADO ESTADUAL;WILSON TRES FONTES;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;443500;0
190000615552;SENADOR;JOSE BONIFACIO;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DEMOCRATICO TRABALHISTA;PDT;584326,04;313265
190000624654;DEPUTADO FEDERAL;GEGE DO ACOUGUE;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO REPUBLICANO PROGRESSISTA;PRP;378777,31;3353
190000611470;DEPUTADO ESTADUAL;NINHO DO BATUTA;PRETA;SOLTEIRO(A);MASCULINO;ENSINO MEDIO COMPLETO;AL;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;0;3160
190000626462;DEPUTADO ESTADUAL;VANESSA DO NALDO;BRANCA;CASADO(A);FEMININO;SUPERIOR INCOMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;1272
190000602266;DEPUTADO FEDERAL;GISELLE GOMES;PARDA;DIVORCIADO(A);FEMININO;SUPERIOR COMPLETO;RJ;PARTIDO NOVO;NOVO;377188,02;7845
190000628130;DEPUTADO FEDERAL;ALEXANDRE FERREIRA;BRANCA;CASADO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;PATRIOTA;PATRI;0;454
190000628288;DEPUTADO FEDERAL;CESAR MELLO;BRANCA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PATRIOTA;PATRI;0;841
190000622937;DEPUTADO ESTADUAL;POMPONET;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIALISTA BRASILEIRO;PSB;0;675
190000607836;DEPUTADO FEDERAL;OTONI DE PAULA;PARDA;CASADO(A);MASCULINO;SUPERIOR INCOMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;120498
190000626438;DEPUTADO FEDERAL;MARIA CELSA;PRETA;SOLTEIRO(A);FEMININO;ENSINO MEDIO COMPLETO;AL;PARTIDO REPUBLICANO BRASILEIRO;PRB;0;46
190000626386;DEPUTADO ESTADUAL;DELEGADO MARCELLO RUSSO;BRANCA;CASADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO REPUBLICANO BRASILEIRO;PRB;500000;2493
190000628297;DEPUTADO ESTADUAL;DR. FELIX;BRANCA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO DA REPUBLICA;PR;0;193
190000602122;DEPUTADO FEDERAL;WLADIMIR MUTT;PRETA;DIVORCIADO(A);MASCULINO;SUPERIOR COMPLETO;RJ;PARTIDO SOCIALISMO E LIBERDADE;PSOL;12200,04;672
190000607888;DEPUTADO FEDERAL;PASTOR VANDERLEI DO KAIROS;PARDA;CASADO(A);MASCULINO;ENSINO MEDIO COMPLETO;RJ;PARTIDO SOCIAL CRISTAO;PSC;0;724
190000623231;DEPUTADO ESTADUAL;CASADO DO POVO;PRETA;SOLTEIRO(A);MASCULINO;ENSINO FUNDAMENTAL COMPLETO;RJ;REDE SUSTENTABILIDADE;REDE;0;505
